imgnum;imgpath;crop;code_x;key;Species;EPPO_map;Organisme;code_y;Notes;train_test_set;code;date;hour;artist;day_obs_count;subid
Ipt00552;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00552.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:15:24;nan;23;Pomme de terre_0_Saines
Ipt00554;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00554.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:15:27;nan;23;Pomme de terre_0_Saines
Ipt00557;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00557.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:02;nan;23;Pomme de terre_0_Saines
Ipt00558;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00558.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:03;nan;23;Pomme de terre_0_Saines
Ipt00559;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00559.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:10;nan;23;Pomme de terre_0_Saines
Ipt00560;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00560.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:12;nan;23;Pomme de terre_0_Saines
Ipt00561;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00561.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:13;nan;23;Pomme de terre_0_Saines
Ipt00562;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00562.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:25;nan;23;Pomme de terre_0_Saines
Ipt00563;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00563.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:26;nan;23;Pomme de terre_0_Saines
Ipt00564;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00564.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:28;nan;23;Pomme de terre_0_Saines
Ipt00565;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00565.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:31;nan;23;Pomme de terre_0_Saines
Ipt00566;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00566.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:32;nan;23;Pomme de terre_0_Saines
Ipt00570;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00570.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:58;nan;23;Pomme de terre_0_Saines
Ipt00571;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00571.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:16:59;nan;23;Pomme de terre_0_Saines
Ipt00577;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00577.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:17:35;nan;23;Pomme de terre_0_Saines
Ipt00578;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00578.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:17:36;nan;23;Pomme de terre_0_Saines
Ipt00579;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00579.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:02;nan;23;Pomme de terre_0_Saines
Ipt00580;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00580.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:04;nan;23;Pomme de terre_0_Saines
Ipt00581;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00581.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:09;nan;23;Pomme de terre_0_Saines
Ipt00582;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00582.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:10;nan;23;Pomme de terre_0_Saines
Ipt00583;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00583.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:18;nan;23;Pomme de terre_0_Saines
Ipt00584;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00584.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:24;nan;23;Pomme de terre_0_Saines
Ipt00585;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00585.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:27;nan;23;Pomme de terre_0_Saines
Ipt00586;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00586.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:18:32;nan;23;Pomme de terre_0_Saines
Ipt00588;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00588.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:19:33;nan;23;Pomme de terre_0_Saines
Ipt00590;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00590.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:19:49;nan;23;Pomme de terre_0_Saines
Ipt00591;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00591.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:24;13:19:51;nan;23;Pomme de terre_0_Saines
Ipt00667;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00667.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:18:59;nan;23;Pomme de terre_0_Saines
Ipt00668;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00668.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:19:00;nan;23;Pomme de terre_0_Saines
Ipt00669;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00669.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:19:02;nan;23;Pomme de terre_0_Saines
Ipt00670;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00670.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:19:03;nan;23;Pomme de terre_0_Saines
Ipt00671;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00671.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:19:04;nan;23;Pomme de terre_0_Saines
Ipt00678;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00678.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:20:10;nan;23;Pomme de terre_0_Saines
Ipt00697;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00697.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:05;nan;23;Pomme de terre_0_Saines
Ipt00703;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00703.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:26;nan;23;Pomme de terre_0_Saines
Ipt00704;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00704.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:32;nan;23;Pomme de terre_0_Saines
Ipt00705;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00705.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:33;nan;23;Pomme de terre_0_Saines
Ipt00706;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00706.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:37;nan;23;Pomme de terre_0_Saines
Ipt00707;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00707.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:39;nan;23;Pomme de terre_0_Saines
Ipt00708;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00708.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:40;nan;23;Pomme de terre_0_Saines
Ipt00713;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00713.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:54;nan;23;Pomme de terre_0_Saines
Ipt00714;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00714.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:24:55;nan;23;Pomme de terre_0_Saines
Ipt00718;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00718.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:07:27;17:25:30;nan;23;Pomme de terre_0_Saines
Ipt00731;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00731.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:20:22;nan;23;Pomme de terre_0_Saines
Ipt00732;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00732.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:20:24;nan;23;Pomme de terre_0_Saines
Ipt00733;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00733.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:20:26;nan;23;Pomme de terre_0_Saines
Ipt00736;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00736.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:20:31;nan;23;Pomme de terre_0_Saines
Ipt00739;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00739.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:20:40;nan;23;Pomme de terre_0_Saines
Ipt00802;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00802.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:04;nan;23;Pomme de terre_0_Saines
Ipt00803;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00803.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:05;nan;23;Pomme de terre_0_Saines
Ipt00804;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00804.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:06;nan;23;Pomme de terre_0_Saines
Ipt00805;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00805.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:08;nan;23;Pomme de terre_0_Saines
Ipt00806;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00806.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:11;nan;23;Pomme de terre_0_Saines
Ipt00807;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00807.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:17;nan;23;Pomme de terre_0_Saines
Ipt00809;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00809.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:29;nan;23;Pomme de terre_0_Saines
Ipt00810;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00810.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:31;nan;23;Pomme de terre_0_Saines
Ipt00811;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00811.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:32;nan;23;Pomme de terre_0_Saines
Ipt00812;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00812.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:34;nan;23;Pomme de terre_0_Saines
Ipt00813;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00813.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:35;nan;23;Pomme de terre_0_Saines
Ipt00814;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00814.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:44;nan;23;Pomme de terre_0_Saines
Ipt00815;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00815.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:46;nan;23;Pomme de terre_0_Saines
Ipt00816;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00816.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:06;11:24:51;nan;23;Pomme de terre_0_Saines
Ipt00837;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00837.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:09;11:00:35;nan;23;Pomme de terre_0_Saines
Ipt00844;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00844.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:09;11:00:59;nan;23;Pomme de terre_0_Saines
Ipt00859;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00859.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:09;11:02:17;nan;23;Pomme de terre_0_Saines
Ipt00871;../data/Bousset2_data/Images/Pomme de terre/0_Saines/Ipt00871.jpg;Pomme de terre;0_Saines;Pomme de terre_0_Saines;Pomme de terre;;;0_Saines;Asymptomatiques;train;0_Saines;2024:08:09;11:03:00;nan;23;Pomme de terre_0_Saines
Ipt00417;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00417.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;12:59:17;nan;4;Pomme de terre_Carence
Ipt00455;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00455.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:01:22;nan;4;Pomme de terre_Carence
Ipt00456;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00456.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:01:24;nan;4;Pomme de terre_Carence
Ipt00457;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00457.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:01:26;nan;4;Pomme de terre_Carence
Ipt00515;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00515.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:08:00;nan;4;Pomme de terre_Carence
Ipt00517;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00517.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:00;nan;4;Pomme de terre_Carence
Ipt00518;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00518.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:02;nan;4;Pomme de terre_Carence
Ipt00519;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00519.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:05;nan;4;Pomme de terre_Carence
Ipt00520;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00520.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:08;nan;4;Pomme de terre_Carence
Ipt00521;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00521.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:12;nan;4;Pomme de terre_Carence
Ipt00522;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00522.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:15;nan;4;Pomme de terre_Carence
Ipt00523;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00523.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:17;nan;4;Pomme de terre_Carence
Ipt00524;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00524.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:09:22;nan;4;Pomme de terre_Carence
Ipt00529;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00529.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:12:42;nan;4;Pomme de terre_Carence
Ipt00573;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00573.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:17:19;nan;4;Pomme de terre_Carence
Ipt00575;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00575.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:24;13:17:25;nan;4;Pomme de terre_Carence
Ipt00628;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00628.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:15:59;nan;4;Pomme de terre_Carence
Ipt00630;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00630.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:16:03;nan;4;Pomme de terre_Carence
Ipt00631;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00631.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:16:08;nan;4;Pomme de terre_Carence
Ipt00633;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00633.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:16:20;nan;4;Pomme de terre_Carence
Ipt00641;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00641.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:17:02;nan;4;Pomme de terre_Carence
Ipt00643;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00643.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:17:19;nan;4;Pomme de terre_Carence
Ipt00647;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00647.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:17:34;nan;4;Pomme de terre_Carence
Ipt00655;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00655.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:03;nan;4;Pomme de terre_Carence
Ipt00659;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00659.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:26;nan;4;Pomme de terre_Carence
Ipt00660;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00660.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:29;nan;4;Pomme de terre_Carence
Ipt00661;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00661.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:34;nan;4;Pomme de terre_Carence
Ipt00662;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00662.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:35;nan;4;Pomme de terre_Carence
Ipt00663;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00663.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:37;nan;4;Pomme de terre_Carence
Ipt00664;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00664.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:18:46;nan;4;Pomme de terre_Carence
Ipt00673;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00673.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:19:11;nan;4;Pomme de terre_Carence
Ipt00674;../data/Bousset2_data/Images/Pomme de terre/Carence/Ipt00674.jpg;Pomme de terre;Carence;Pomme de terre_Carence;Pomme de terre;;;Carence;;train;Carence;2024:07:27;17:19:14;nan;4;Pomme de terre_Carence
