imgnum;baseimgurl;sub_name;scientificName;cat;autid;subid;photographer;dateAc;commonName;species;genus;family;imgpath;syn;host_subid;name_infered_organ_class;is_dup;train_test_set
5607190;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607190.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;leaf;False;train
5607191;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607191.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;habit;False;train
5607192;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607192.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607193;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607193.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;bark;False;train
5607194;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607194.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607195;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607195.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607196;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607196.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607214;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:51:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607214.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;leaf;False;train
5607215;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:51:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607215.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;bark;False;train
5607216;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:51:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607216.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;bark;False;train
5607217;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:51:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607217.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;leaf;False;train
5607219;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:51:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607219.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;leaf;False;train
5608264;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-29T01:43:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5608264.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5608266;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-29T01:43:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5608266.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;fruit;False;train
5609556;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609556.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;habit;False;train
5609557;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609557.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;habit;False;train
5609558;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609558.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;habit;False;train
5609559;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609559.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;fruit;False;train
5609560;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609560.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;habit;False;train
5609561;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609561.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609562;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609562.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609563;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:01:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609563.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609564;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609564.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609565;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609565.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609566;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609566.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;branch;False;train
5609567;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609567.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609568;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609568.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609569;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609569.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609570;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-07T15:02:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609570.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;11305.0;bark;False;train
5609856;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:38:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609856.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609857;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:38:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609857.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609858;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:38:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609858.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609859;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609859.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609860;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609860.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609861;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609861.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609862;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609862.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609863;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609863.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;bark;False;train
5609864;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609864.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609865;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609865.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609866;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609866.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609867;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609867.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5609868;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609868.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;bark;False;train
5609869;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-05-22T15:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5609869.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
