imgnum;imgpath;crop;code;train_test_set;is_PV
plant_16956;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16956.jpg;Tomato;Bacterial Spot;train;False
plant_16957;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16957.jpg;Tomato;Bacterial Spot;train;False
plant_16958;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16958.jpg;Tomato;Bacterial Spot;train;False
plant_16959;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16959.jpg;Tomato;Bacterial Spot;train;True
plant_16960;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16960.jpg;Tomato;Bacterial Spot;train;False
plant_16961;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16961.jpg;Tomato;Bacterial Spot;train;True
plant_16962;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16962.jpg;Tomato;Bacterial Spot;train;True
plant_16963;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16963.jpg;Tomato;Bacterial Spot;train;False
plant_16964;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16964.jpg;Tomato;Bacterial Spot;train;True
plant_16965;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16965.jpg;Tomato;Bacterial Spot;train;True
plant_16966;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16966.jpg;Tomato;Bacterial Spot;train;False
plant_16967;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16967.jpg;Tomato;Bacterial Spot;train;False
plant_16968;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16968.jpg;Tomato;Bacterial Spot;train;False
plant_16969;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16969.jpg;Tomato;Bacterial Spot;train;False
plant_16970;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16970.jpg;Tomato;Bacterial Spot;train;True
plant_16971;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16971.jpg;Tomato;Bacterial Spot;train;False
plant_16972;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16972.jpg;Tomato;Bacterial Spot;train;False
plant_16973;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16973.jpg;Tomato;Bacterial Spot;train;True
plant_16974;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16974.jpg;Tomato;Bacterial Spot;train;True
plant_16975;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16975.jpg;Tomato;Bacterial Spot;train;False
plant_16976;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16976.jpg;Tomato;Bacterial Spot;train;False
plant_16977;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16977.jpg;Tomato;Bacterial Spot;train;True
plant_16978;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16978.jpg;Tomato;Bacterial Spot;train;False
plant_16979;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16979.jpg;Tomato;Bacterial Spot;train;False
plant_16980;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16980.jpg;Tomato;Bacterial Spot;train;False
plant_16981;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16981.jpg;Tomato;Bacterial Spot;train;False
plant_16982;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16982.jpg;Tomato;Bacterial Spot;train;False
plant_16983;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16983.jpg;Tomato;Bacterial Spot;train;False
plant_16984;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16984.jpg;Tomato;Bacterial Spot;train;True
plant_16985;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16985.jpg;Tomato;Bacterial Spot;train;True
plant_16986;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16986.jpg;Tomato;Bacterial Spot;train;True
plant_16987;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16987.jpg;Tomato;Bacterial Spot;train;True
plant_16988;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16988.jpg;Tomato;Bacterial Spot;train;False
plant_16989;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16989.jpg;Tomato;Bacterial Spot;train;False
plant_16990;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16990.jpg;Tomato;Bacterial Spot;train;True
plant_16991;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16991.jpg;Tomato;Bacterial Spot;train;True
plant_16992;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16992.jpg;Tomato;Bacterial Spot;train;True
plant_16993;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16993.jpg;Tomato;Bacterial Spot;train;False
plant_16994;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16994.jpg;Tomato;Bacterial Spot;train;True
plant_16995;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16995.jpg;Tomato;Bacterial Spot;train;False
plant_16996;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16996.jpg;Tomato;Bacterial Spot;train;True
plant_16997;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16997.jpg;Tomato;Bacterial Spot;train;False
plant_16998;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16998.jpg;Tomato;Bacterial Spot;train;True
plant_16999;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_16999.jpg;Tomato;Bacterial Spot;train;True
plant_17000;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17000.jpg;Tomato;Bacterial Spot;train;True
plant_17001;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17001.jpg;Tomato;Bacterial Spot;train;False
plant_17002;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17002.jpg;Tomato;Bacterial Spot;train;False
plant_17003;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17003.jpg;Tomato;Bacterial Spot;train;True
plant_17004;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17004.jpg;Tomato;Bacterial Spot;train;True
plant_17005;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17005.jpg;Tomato;Bacterial Spot;train;False
plant_17006;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17006.jpg;Tomato;Bacterial Spot;train;True
plant_17007;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17007.jpg;Tomato;Bacterial Spot;train;True
plant_17008;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17008.jpg;Tomato;Bacterial Spot;train;True
plant_17009;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17009.jpg;Tomato;Bacterial Spot;train;True
plant_17010;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17010.jpg;Tomato;Bacterial Spot;train;True
plant_17011;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17011.jpg;Tomato;Bacterial Spot;train;False
plant_17012;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17012.jpg;Tomato;Bacterial Spot;train;True
plant_17013;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17013.jpg;Tomato;Bacterial Spot;train;True
plant_17014;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17014.jpg;Tomato;Bacterial Spot;train;True
plant_17015;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17015.jpg;Tomato;Bacterial Spot;train;False
plant_17016;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17016.jpg;Tomato;Bacterial Spot;train;True
plant_17017;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17017.jpg;Tomato;Bacterial Spot;train;True
plant_17018;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17018.jpg;Tomato;Bacterial Spot;train;True
plant_17019;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17019.jpg;Tomato;Bacterial Spot;train;True
plant_17020;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17020.jpg;Tomato;Bacterial Spot;train;False
plant_17021;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17021.jpg;Tomato;Bacterial Spot;train;True
plant_17022;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17022.jpg;Tomato;Bacterial Spot;train;True
plant_17023;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17023.jpg;Tomato;Bacterial Spot;train;False
plant_17024;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17024.jpg;Tomato;Bacterial Spot;train;True
plant_17025;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17025.jpg;Tomato;Bacterial Spot;train;True
plant_17026;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17026.jpg;Tomato;Bacterial Spot;train;True
plant_17027;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17027.jpg;Tomato;Bacterial Spot;train;False
plant_17028;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17028.jpg;Tomato;Bacterial Spot;train;True
plant_17029;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17029.jpg;Tomato;Bacterial Spot;train;True
plant_17030;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17030.jpg;Tomato;Bacterial Spot;train;False
plant_17031;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17031.jpg;Tomato;Bacterial Spot;train;True
plant_17032;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17032.jpg;Tomato;Bacterial Spot;train;True
plant_17033;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17033.jpg;Tomato;Bacterial Spot;train;True
plant_17034;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17034.jpg;Tomato;Bacterial Spot;train;True
plant_17035;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17035.jpg;Tomato;Bacterial Spot;train;False
plant_17036;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17036.jpg;Tomato;Bacterial Spot;train;True
plant_17037;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17037.jpg;Tomato;Bacterial Spot;train;True
plant_17038;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17038.jpg;Tomato;Bacterial Spot;train;True
plant_17039;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17039.jpg;Tomato;Bacterial Spot;train;False
plant_17040;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17040.jpg;Tomato;Bacterial Spot;train;False
plant_17041;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17041.jpg;Tomato;Bacterial Spot;train;False
plant_17042;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17042.jpg;Tomato;Bacterial Spot;train;True
plant_17043;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17043.jpg;Tomato;Bacterial Spot;train;True
plant_17044;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17044.jpg;Tomato;Bacterial Spot;train;True
plant_17045;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17045.jpg;Tomato;Bacterial Spot;train;True
plant_17046;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17046.jpg;Tomato;Bacterial Spot;train;True
plant_17047;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17047.jpg;Tomato;Bacterial Spot;train;True
plant_17048;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17048.jpg;Tomato;Bacterial Spot;train;True
plant_17049;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17049.jpg;Tomato;Bacterial Spot;train;True
plant_17050;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17050.jpg;Tomato;Bacterial Spot;train;True
plant_17051;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17051.jpg;Tomato;Bacterial Spot;train;True
plant_17052;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17052.jpg;Tomato;Bacterial Spot;train;True
plant_17053;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17053.jpg;Tomato;Bacterial Spot;train;False
plant_17054;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17054.jpg;Tomato;Bacterial Spot;train;True
plant_17055;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17055.jpg;Tomato;Bacterial Spot;train;False
plant_17056;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17056.jpg;Tomato;Bacterial Spot;train;False
plant_17057;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17057.jpg;Tomato;Bacterial Spot;train;True
plant_17058;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17058.jpg;Tomato;Bacterial Spot;train;True
plant_17059;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17059.jpg;Tomato;Bacterial Spot;train;True
plant_17060;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17060.jpg;Tomato;Bacterial Spot;train;False
plant_17061;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17061.jpg;Tomato;Bacterial Spot;train;False
plant_17062;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17062.jpg;Tomato;Bacterial Spot;train;True
plant_17063;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17063.jpg;Tomato;Bacterial Spot;train;True
plant_17064;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17064.jpg;Tomato;Bacterial Spot;train;False
plant_17065;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17065.jpg;Tomato;Bacterial Spot;train;False
plant_17066;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17066.jpg;Tomato;Bacterial Spot;train;False
plant_17067;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17067.jpg;Tomato;Bacterial Spot;train;True
plant_17068;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17068.jpg;Tomato;Bacterial Spot;train;True
plant_17069;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17069.jpg;Tomato;Bacterial Spot;train;False
plant_17070;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17070.jpg;Tomato;Bacterial Spot;train;True
plant_17071;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17071.jpg;Tomato;Bacterial Spot;train;False
plant_17072;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17072.jpg;Tomato;Bacterial Spot;train;True
plant_17073;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17073.jpg;Tomato;Bacterial Spot;train;True
plant_17074;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17074.jpg;Tomato;Bacterial Spot;train;True
plant_17075;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17075.jpg;Tomato;Bacterial Spot;train;True
plant_17076;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17076.jpg;Tomato;Bacterial Spot;train;False
plant_17077;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17077.jpg;Tomato;Bacterial Spot;train;False
plant_17078;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17078.jpg;Tomato;Bacterial Spot;train;True
plant_17079;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17079.jpg;Tomato;Bacterial Spot;train;False
plant_17080;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17080.jpg;Tomato;Bacterial Spot;train;False
plant_17081;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17081.jpg;Tomato;Bacterial Spot;train;False
plant_17082;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17082.jpg;Tomato;Bacterial Spot;train;True
plant_17083;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17083.jpg;Tomato;Bacterial Spot;train;False
plant_17084;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17084.jpg;Tomato;Bacterial Spot;train;True
plant_17085;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17085.jpg;Tomato;Bacterial Spot;train;False
plant_17086;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17086.jpg;Tomato;Bacterial Spot;train;False
plant_17087;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17087.jpg;Tomato;Bacterial Spot;train;True
plant_17088;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17088.jpg;Tomato;Bacterial Spot;train;True
plant_17089;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17089.jpg;Tomato;Bacterial Spot;train;False
plant_17090;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17090.jpg;Tomato;Bacterial Spot;train;False
plant_17091;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17091.jpg;Tomato;Bacterial Spot;train;True
plant_17092;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17092.jpg;Tomato;Bacterial Spot;train;True
plant_17093;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17093.jpg;Tomato;Bacterial Spot;train;True
plant_17094;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17094.jpg;Tomato;Bacterial Spot;train;True
plant_17095;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17095.jpg;Tomato;Bacterial Spot;train;True
plant_17096;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17096.jpg;Tomato;Bacterial Spot;train;False
plant_17097;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17097.jpg;Tomato;Bacterial Spot;train;False
plant_17098;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17098.jpg;Tomato;Bacterial Spot;train;False
plant_17099;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17099.jpg;Tomato;Bacterial Spot;train;True
plant_17100;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17100.jpg;Tomato;Bacterial Spot;train;True
plant_17101;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17101.jpg;Tomato;Bacterial Spot;train;True
plant_17102;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17102.jpg;Tomato;Bacterial Spot;train;True
plant_17103;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17103.jpg;Tomato;Bacterial Spot;train;False
plant_17104;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17104.jpg;Tomato;Bacterial Spot;train;False
plant_17105;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17105.jpg;Tomato;Bacterial Spot;train;True
plant_17106;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17106.jpg;Tomato;Bacterial Spot;train;True
plant_17107;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17107.jpg;Tomato;Bacterial Spot;train;True
plant_17108;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17108.jpg;Tomato;Bacterial Spot;train;False
plant_17109;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17109.jpg;Tomato;Bacterial Spot;train;True
plant_17110;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17110.jpg;Tomato;Bacterial Spot;train;False
plant_17111;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17111.jpg;Tomato;Bacterial Spot;train;True
plant_17112;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17112.jpg;Tomato;Bacterial Spot;train;False
plant_17113;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17113.jpg;Tomato;Bacterial Spot;train;False
plant_17114;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17114.jpg;Tomato;Bacterial Spot;train;True
plant_17115;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17115.jpg;Tomato;Bacterial Spot;train;True
plant_17116;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17116.jpg;Tomato;Bacterial Spot;train;False
plant_17117;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17117.jpg;Tomato;Bacterial Spot;train;False
plant_17118;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17118.jpg;Tomato;Bacterial Spot;train;False
plant_17119;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17119.jpg;Tomato;Bacterial Spot;train;False
plant_17120;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17120.jpg;Tomato;Bacterial Spot;train;True
plant_17121;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17121.jpg;Tomato;Bacterial Spot;train;True
plant_17122;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17122.jpg;Tomato;Bacterial Spot;train;False
plant_17123;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17123.jpg;Tomato;Bacterial Spot;train;True
plant_17124;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17124.jpg;Tomato;Bacterial Spot;train;True
plant_17125;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17125.jpg;Tomato;Bacterial Spot;train;False
plant_17126;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17126.jpg;Tomato;Bacterial Spot;train;False
plant_17127;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17127.jpg;Tomato;Bacterial Spot;train;False
plant_17128;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17128.jpg;Tomato;Bacterial Spot;train;False
plant_17129;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17129.jpg;Tomato;Bacterial Spot;train;False
plant_17130;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17130.jpg;Tomato;Bacterial Spot;train;True
plant_17131;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17131.jpg;Tomato;Bacterial Spot;train;False
plant_17132;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17132.jpg;Tomato;Bacterial Spot;train;False
plant_17133;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17133.jpg;Tomato;Bacterial Spot;train;True
plant_17134;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17134.jpg;Tomato;Bacterial Spot;train;False
plant_17135;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17135.jpg;Tomato;Bacterial Spot;train;True
plant_17136;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17136.jpg;Tomato;Bacterial Spot;train;False
plant_17137;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17137.jpg;Tomato;Bacterial Spot;train;False
plant_17138;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17138.jpg;Tomato;Bacterial Spot;train;True
plant_17139;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17139.jpg;Tomato;Bacterial Spot;train;True
plant_17140;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17140.jpg;Tomato;Bacterial Spot;train;False
plant_17141;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17141.jpg;Tomato;Bacterial Spot;train;True
plant_17142;../data/CDDM_data/Images/Tomato,Bacterial Spot/plant_17142.jpg;Tomato;Bacterial Spot;train;True
