imgnum;imgpath;code;cause;type;organisme;confirmed;train_test_set;date;hour;artist;day_obs_count;subid
Idf07689;../data/Bousset_data/Images/Mil/Idf07689.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:05;nan;6;Hyaloperonospora parasitica
Idf07690;../data/Bousset_data/Images/Mil/Idf07690.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:16;nan;6;Hyaloperonospora parasitica
Idf07691;../data/Bousset_data/Images/Mil/Idf07691.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:19;nan;6;Hyaloperonospora parasitica
Idf07692;../data/Bousset_data/Images/Mil/Idf07692.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:21;nan;6;Hyaloperonospora parasitica
Idf07693;../data/Bousset_data/Images/Mil/Idf07693.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:23;nan;6;Hyaloperonospora parasitica
Idf07694;../data/Bousset_data/Images/Mil/Idf07694.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:24;nan;6;Hyaloperonospora parasitica
Idf07696;../data/Bousset_data/Images/Mil/Idf07696.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:19;18:02:29;nan;6;Hyaloperonospora parasitica
Idf07707;../data/Bousset_data/Images/Mil/Idf07707.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:32:27;nan;6;Hyaloperonospora parasitica
Idf07708;../data/Bousset_data/Images/Mil/Idf07708.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:32:38;nan;6;Hyaloperonospora parasitica
Idf07709;../data/Bousset_data/Images/Mil/Idf07709.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:33:12;nan;6;Hyaloperonospora parasitica
Idf07724;../data/Bousset_data/Images/Mil/Idf07724.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:39:39;nan;6;Hyaloperonospora parasitica
Idf07726;../data/Bousset_data/Images/Mil/Idf07726.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:40:27;nan;6;Hyaloperonospora parasitica
Idf07730;../data/Bousset_data/Images/Mil/Idf07730.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:42:00;nan;6;Hyaloperonospora parasitica
Idf07746;../data/Bousset_data/Images/Mil/Idf07746.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:45:20;nan;6;Hyaloperonospora parasitica
Idf07747;../data/Bousset_data/Images/Mil/Idf07747.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:45:34;nan;6;Hyaloperonospora parasitica
Idf07748;../data/Bousset_data/Images/Mil/Idf07748.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:45:47;nan;6;Hyaloperonospora parasitica
Idf07749;../data/Bousset_data/Images/Mil/Idf07749.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:46:05;nan;6;Hyaloperonospora parasitica
Idf07757;../data/Bousset_data/Images/Mil/Idf07757.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:22;11:48:52;nan;6;Hyaloperonospora parasitica
Idf07760;../data/Bousset_data/Images/Mil/Idf07760.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:57:34;nan;6;Hyaloperonospora parasitica
Idf07761;../data/Bousset_data/Images/Mil/Idf07761.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:57:38;nan;6;Hyaloperonospora parasitica
Idf07762;../data/Bousset_data/Images/Mil/Idf07762.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:57:39;nan;6;Hyaloperonospora parasitica
Idf07763;../data/Bousset_data/Images/Mil/Idf07763.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:57:46;nan;6;Hyaloperonospora parasitica
Idf07764;../data/Bousset_data/Images/Mil/Idf07764.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:57:52;nan;6;Hyaloperonospora parasitica
Idf07766;../data/Bousset_data/Images/Mil/Idf07766.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:07;nan;6;Hyaloperonospora parasitica
Idf07767;../data/Bousset_data/Images/Mil/Idf07767.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:12;nan;6;Hyaloperonospora parasitica
Idf07768;../data/Bousset_data/Images/Mil/Idf07768.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:19;nan;6;Hyaloperonospora parasitica
Idf07770;../data/Bousset_data/Images/Mil/Idf07770.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:23;nan;6;Hyaloperonospora parasitica
Idf07771;../data/Bousset_data/Images/Mil/Idf07771.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:33;nan;6;Hyaloperonospora parasitica
Idf07772;../data/Bousset_data/Images/Mil/Idf07772.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:42;nan;6;Hyaloperonospora parasitica
Idf07773;../data/Bousset_data/Images/Mil/Idf07773.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:44;nan;6;Hyaloperonospora parasitica
Idf07774;../data/Bousset_data/Images/Mil/Idf07774.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:46;nan;6;Hyaloperonospora parasitica
Idf07775;../data/Bousset_data/Images/Mil/Idf07775.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:58:59;nan;6;Hyaloperonospora parasitica
Idf07776;../data/Bousset_data/Images/Mil/Idf07776.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:59:01;nan;6;Hyaloperonospora parasitica
Idf07777;../data/Bousset_data/Images/Mil/Idf07777.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:59:38;nan;6;Hyaloperonospora parasitica
Idf07778;../data/Bousset_data/Images/Mil/Idf07778.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:59:40;nan;6;Hyaloperonospora parasitica
Idf07782;../data/Bousset_data/Images/Mil/Idf07782.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;10:59:57;nan;6;Hyaloperonospora parasitica
Idf07783;../data/Bousset_data/Images/Mil/Idf07783.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:00:11;nan;6;Hyaloperonospora parasitica
Idf07784;../data/Bousset_data/Images/Mil/Idf07784.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:00:14;nan;6;Hyaloperonospora parasitica
Idf07788;../data/Bousset_data/Images/Mil/Idf07788.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:01:29;nan;6;Hyaloperonospora parasitica
Idf07791;../data/Bousset_data/Images/Mil/Idf07791.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:02:02;nan;6;Hyaloperonospora parasitica
Idf07793;../data/Bousset_data/Images/Mil/Idf07793.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:02:17;nan;6;Hyaloperonospora parasitica
Idf07794;../data/Bousset_data/Images/Mil/Idf07794.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:02:27;nan;6;Hyaloperonospora parasitica
Idf07795;../data/Bousset_data/Images/Mil/Idf07795.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:02:36;nan;6;Hyaloperonospora parasitica
Idf07796;../data/Bousset_data/Images/Mil/Idf07796.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:02:40;nan;6;Hyaloperonospora parasitica
Idf07797;../data/Bousset_data/Images/Mil/Idf07797.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:02:44;nan;6;Hyaloperonospora parasitica
Idf07799;../data/Bousset_data/Images/Mil/Idf07799.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:03;nan;6;Hyaloperonospora parasitica
Idf07800;../data/Bousset_data/Images/Mil/Idf07800.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:09;nan;6;Hyaloperonospora parasitica
Idf07801;../data/Bousset_data/Images/Mil/Idf07801.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:16;nan;6;Hyaloperonospora parasitica
Idf07802;../data/Bousset_data/Images/Mil/Idf07802.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:19;nan;6;Hyaloperonospora parasitica
Idf07803;../data/Bousset_data/Images/Mil/Idf07803.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:22;nan;6;Hyaloperonospora parasitica
Idf07804;../data/Bousset_data/Images/Mil/Idf07804.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:24;nan;6;Hyaloperonospora parasitica
Idf07805;../data/Bousset_data/Images/Mil/Idf07805.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:27;nan;6;Hyaloperonospora parasitica
Idf07806;../data/Bousset_data/Images/Mil/Idf07806.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:29;nan;6;Hyaloperonospora parasitica
Idf07807;../data/Bousset_data/Images/Mil/Idf07807.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:31;nan;6;Hyaloperonospora parasitica
Idf07808;../data/Bousset_data/Images/Mil/Idf07808.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:37;nan;6;Hyaloperonospora parasitica
Idf07809;../data/Bousset_data/Images/Mil/Idf07809.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:03:59;nan;6;Hyaloperonospora parasitica
Idf07810;../data/Bousset_data/Images/Mil/Idf07810.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:04:23;nan;6;Hyaloperonospora parasitica
Idf07811;../data/Bousset_data/Images/Mil/Idf07811.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:04:41;nan;6;Hyaloperonospora parasitica
Idf07812;../data/Bousset_data/Images/Mil/Idf07812.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:04:43;nan;6;Hyaloperonospora parasitica
Idf07813;../data/Bousset_data/Images/Mil/Idf07813.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:05:03;nan;6;Hyaloperonospora parasitica
Idf07814;../data/Bousset_data/Images/Mil/Idf07814.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:05:09;nan;6;Hyaloperonospora parasitica
Idf07815;../data/Bousset_data/Images/Mil/Idf07815.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:05:57;nan;6;Hyaloperonospora parasitica
Idf07816;../data/Bousset_data/Images/Mil/Idf07816.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:05:59;nan;6;Hyaloperonospora parasitica
Idf07817;../data/Bousset_data/Images/Mil/Idf07817.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:06:27;nan;6;Hyaloperonospora parasitica
Idf07818;../data/Bousset_data/Images/Mil/Idf07818.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:06:29;nan;6;Hyaloperonospora parasitica
Idf07819;../data/Bousset_data/Images/Mil/Idf07819.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:06:38;nan;6;Hyaloperonospora parasitica
Idf07820;../data/Bousset_data/Images/Mil/Idf07820.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:06:46;nan;6;Hyaloperonospora parasitica
Idf07822;../data/Bousset_data/Images/Mil/Idf07822.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:06:54;nan;6;Hyaloperonospora parasitica
Idf07823;../data/Bousset_data/Images/Mil/Idf07823.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:07:01;nan;6;Hyaloperonospora parasitica
Idf07824;../data/Bousset_data/Images/Mil/Idf07824.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:07:11;nan;6;Hyaloperonospora parasitica
Idf07825;../data/Bousset_data/Images/Mil/Idf07825.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:07:20;nan;6;Hyaloperonospora parasitica
Idf07826;../data/Bousset_data/Images/Mil/Idf07826.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:07:26;nan;6;Hyaloperonospora parasitica
Idf07828;../data/Bousset_data/Images/Mil/Idf07828.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:08:02;nan;6;Hyaloperonospora parasitica
Idf07829;../data/Bousset_data/Images/Mil/Idf07829.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:08:18;nan;6;Hyaloperonospora parasitica
Idf07830;../data/Bousset_data/Images/Mil/Idf07830.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:08:20;nan;6;Hyaloperonospora parasitica
Idf07831;../data/Bousset_data/Images/Mil/Idf07831.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:08:42;nan;6;Hyaloperonospora parasitica
Idf07832;../data/Bousset_data/Images/Mil/Idf07832.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:08:48;nan;6;Hyaloperonospora parasitica
Idf07835;../data/Bousset_data/Images/Mil/Idf07835.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:09:07;nan;6;Hyaloperonospora parasitica
Idf07837;../data/Bousset_data/Images/Mil/Idf07837.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:09:34;nan;6;Hyaloperonospora parasitica
Idf07843;../data/Bousset_data/Images/Mil/Idf07843.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:13:18;nan;6;Hyaloperonospora parasitica
Idf07844;../data/Bousset_data/Images/Mil/Idf07844.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:13:51;nan;6;Hyaloperonospora parasitica
Idf07845;../data/Bousset_data/Images/Mil/Idf07845.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:13:58;nan;6;Hyaloperonospora parasitica
Idf07849;../data/Bousset_data/Images/Mil/Idf07849.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:15:16;nan;6;Hyaloperonospora parasitica
Idf07850;../data/Bousset_data/Images/Mil/Idf07850.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:15:30;nan;6;Hyaloperonospora parasitica
Idf07851;../data/Bousset_data/Images/Mil/Idf07851.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:15:36;nan;6;Hyaloperonospora parasitica
Idf07852;../data/Bousset_data/Images/Mil/Idf07852.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:15:39;nan;6;Hyaloperonospora parasitica
Idf07853;../data/Bousset_data/Images/Mil/Idf07853.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:15:52;nan;6;Hyaloperonospora parasitica
Idf07854;../data/Bousset_data/Images/Mil/Idf07854.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:15:57;nan;6;Hyaloperonospora parasitica
Idf07855;../data/Bousset_data/Images/Mil/Idf07855.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:02;nan;6;Hyaloperonospora parasitica
Idf07858;../data/Bousset_data/Images/Mil/Idf07858.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:13;nan;6;Hyaloperonospora parasitica
Idf07859;../data/Bousset_data/Images/Mil/Idf07859.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:21;nan;6;Hyaloperonospora parasitica
Idf07860;../data/Bousset_data/Images/Mil/Idf07860.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:34;nan;6;Hyaloperonospora parasitica
Idf07861;../data/Bousset_data/Images/Mil/Idf07861.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:41;nan;6;Hyaloperonospora parasitica
Idf07862;../data/Bousset_data/Images/Mil/Idf07862.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:56;nan;6;Hyaloperonospora parasitica
Idf07863;../data/Bousset_data/Images/Mil/Idf07863.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:16:58;nan;6;Hyaloperonospora parasitica
Idf07864;../data/Bousset_data/Images/Mil/Idf07864.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:09;nan;6;Hyaloperonospora parasitica
Idf07865;../data/Bousset_data/Images/Mil/Idf07865.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:11;nan;6;Hyaloperonospora parasitica
Idf07866;../data/Bousset_data/Images/Mil/Idf07866.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:24;nan;6;Hyaloperonospora parasitica
Idf07867;../data/Bousset_data/Images/Mil/Idf07867.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:27;nan;6;Hyaloperonospora parasitica
Idf07868;../data/Bousset_data/Images/Mil/Idf07868.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:41;nan;6;Hyaloperonospora parasitica
Idf07869;../data/Bousset_data/Images/Mil/Idf07869.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:47;nan;6;Hyaloperonospora parasitica
Idf07870;../data/Bousset_data/Images/Mil/Idf07870.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:17:54;nan;6;Hyaloperonospora parasitica
Idf07872;../data/Bousset_data/Images/Mil/Idf07872.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;11:18:01;nan;6;Hyaloperonospora parasitica
Idf07874;../data/Bousset_data/Images/Mil/Idf07874.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:50:56;nan;6;Hyaloperonospora parasitica
Idf07875;../data/Bousset_data/Images/Mil/Idf07875.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:50:59;nan;6;Hyaloperonospora parasitica
Idf07876;../data/Bousset_data/Images/Mil/Idf07876.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:01;nan;6;Hyaloperonospora parasitica
Idf07877;../data/Bousset_data/Images/Mil/Idf07877.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:04;nan;6;Hyaloperonospora parasitica
Idf07879;../data/Bousset_data/Images/Mil/Idf07879.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:09;nan;6;Hyaloperonospora parasitica
Idf07880;../data/Bousset_data/Images/Mil/Idf07880.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:11;nan;6;Hyaloperonospora parasitica
Idf07881;../data/Bousset_data/Images/Mil/Idf07881.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:16;nan;6;Hyaloperonospora parasitica
Idf07883;../data/Bousset_data/Images/Mil/Idf07883.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:20;nan;6;Hyaloperonospora parasitica
Idf07884;../data/Bousset_data/Images/Mil/Idf07884.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:22;nan;6;Hyaloperonospora parasitica
Idf07885;../data/Bousset_data/Images/Mil/Idf07885.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:28;nan;6;Hyaloperonospora parasitica
Idf07886;../data/Bousset_data/Images/Mil/Idf07886.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:32;nan;6;Hyaloperonospora parasitica
Idf07887;../data/Bousset_data/Images/Mil/Idf07887.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:34;nan;6;Hyaloperonospora parasitica
Idf07888;../data/Bousset_data/Images/Mil/Idf07888.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:40;nan;6;Hyaloperonospora parasitica
Idf07889;../data/Bousset_data/Images/Mil/Idf07889.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:42;nan;6;Hyaloperonospora parasitica
Idf07890;../data/Bousset_data/Images/Mil/Idf07890.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:47;nan;6;Hyaloperonospora parasitica
Idf07891;../data/Bousset_data/Images/Mil/Idf07891.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:49;nan;6;Hyaloperonospora parasitica
Idf07892;../data/Bousset_data/Images/Mil/Idf07892.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:50;nan;6;Hyaloperonospora parasitica
Idf07893;../data/Bousset_data/Images/Mil/Idf07893.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:55;nan;6;Hyaloperonospora parasitica
Idf07894;../data/Bousset_data/Images/Mil/Idf07894.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:57;nan;6;Hyaloperonospora parasitica
Idf07895;../data/Bousset_data/Images/Mil/Idf07895.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:51:59;nan;6;Hyaloperonospora parasitica
Idf07896;../data/Bousset_data/Images/Mil/Idf07896.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:52:03;nan;6;Hyaloperonospora parasitica
Idf07897;../data/Bousset_data/Images/Mil/Idf07897.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:52:07;nan;6;Hyaloperonospora parasitica
Idf07898;../data/Bousset_data/Images/Mil/Idf07898.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:52:10;nan;6;Hyaloperonospora parasitica
Idf07899;../data/Bousset_data/Images/Mil/Idf07899.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:52:13;nan;6;Hyaloperonospora parasitica
Idf07900;../data/Bousset_data/Images/Mil/Idf07900.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:52:15;nan;6;Hyaloperonospora parasitica
Idf07901;../data/Bousset_data/Images/Mil/Idf07901.jpg;Mil;Mildiou;Champignon;Hyaloperonospora parasitica;1;train;2023:09:26;18:52:16;nan;6;Hyaloperonospora parasitica
